toi,tid,tfopwg_disp,rastr,ra,decstr,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
4280.01,387193925,PC,20h18m48.22s,304.7009110,-58d41m14.46s,-58.6873510,3.5189720,0.0000183,-0.0000183,0,3.2100000,0.2060000,-0.2060000,0,13.7987000,,,0,650.7400000,,,,1407.0000000,,,,13.1296000,0.006,-0.006,0,5972.0000000,122.0000000,-122.0000000,0,4.3500000,,,0,1.1600000,,,0
4281.01,384386061,PC,16h37m28.5s,249.3687450,-80d58m26.66s,-80.9740730,5.7612135,0.0008410,-0.0008410,0,3.4510000,0.7830000,-0.7830000,0,,,,0,281.8430000,,,,1141.0000000,,,,13.1335000,0.006,-0.006,0,5558.7000000,688.5000000,-688.5000000,0,,,,0,,,,0
4398.01,214243287,PC,17h23m11.82s,260.7992380,-51d01m27.96s,-51.0244330,5.7525297,0.0000216,-0.0000216,0,4.6410000,0.2820000,-0.2820000,0,,,,0,,,,,,,,,9.9330000,0.018,-0.018,0,,,,0,,,,0,,,,0
4399.01,464646604,CP,19h10m57.87s,287.7411440,-60d16m21.49s,-60.2726360,7.7121208,0.0011261,-0.0011261,0,2.4343481,0.3040559,-0.3040559,0,3.0040380,1.1901833,-1.1901833,0,219.2841258,,,,981.4576128,,,,7.7582000,0.006,-0.006,0,5985.4000000,119.7000000,-119.7000000,0,4.4000000,0.0800000,-0.0800000,0,1.0895800,0.0482412,-0.0482412,0
440.01,143350972,FP,05h28m59.04s,82.2459860,-17d25m46.43s,-17.4295640,1.0817000,0.0001400,-0.0001400,0,1.5880000,0.2220000,-0.2220000,0,2.0755400,0.0837490,-0.0837490,0,2462.7009749,,,,1796.6880123,,,,7.6818000,0.006,-0.006,0,5759.2000000,38.2000000,-38.2000000,0,4.4500000,0.0100000,-0.0100000,0,1.0200000,0.0100000,-0.0100000,0
4400.01,231630147,PC,21h08m38.26s,317.1594250,-55d33m54.58s,-55.5651600,7.0673086,0.0009929,-0.0009929,0,3.7698984,0.1128977,-0.1128977,0,19.8612190,1.1420913,-1.1420913,0,473.9083963,,,,1189.9901056,,,,11.9430000,0.006,-0.006,0,5478.8000000,5470.4000000,-5470.4000000,0,4.4000000,2.0000000,-2.0000000,0,1.6356300,0.0853693,-0.0853693,0
4401.01,178170828,PC,02h52m32.78s,43.1365760,-30d12m23.72s,-30.2065880,0.4502640,0.0000345,-0.0000345,0,1.1871566,0.3711950,-0.3711950,0,1.7032799,2.3633010,-2.3633010,0,4762.2649130,,,,2118.7179070,,,,11.0876000,0.006,-0.006,0,5366.0000000,124.1740000,-124.1740000,0,4.4988400,0.0816531,-0.0816531,0,0.8987180,0.0486834,-0.0486834,0
4402.01,197807778,PC,03h34m01.15s,53.5047840,-54d22m00.44s,-54.3667900,3.6989935,0.0000290,-0.0000290,0,3.1714365,0.6214126,-0.6214126,0,1.6638173,2.1987064,-2.1987064,0,600.2526421,,,,1262.4182658,,,,9.8429000,0.006,-0.006,0,5811.0000000,126.0110000,-126.0110000,0,4.3335700,0.0762952,-0.0762952,0,1.1501800,0.0527035,-0.0527035,0
4403.01,350931281,PC,06h02m50.43s,90.7101400,-55d31m58.55s,-55.5329310,4.4619849,0.0001200,-0.0001200,0,4.7377554,0.3587067,-0.3587067,0,3.3948452,0.3185634,-0.3185634,0,1062.1333752,,,,1456.0105222,,,,10.7888000,0.006,-0.006,0,5515.2000000,119.3000000,-119.3000000,0,3.9100000,0.3700000,-0.3700000,0,1.7239500,0.0832236,-0.0832236,0
4404.01,342314656,PC,08h14m54s,123.7249870,-57d25m59.07s,-57.4330760,39.6244593,0.0012341,-0.0012341,0,2.0198182,0.1464666,-0.1464666,0,16.7643991,18.8982890,-18.8982890,0,48.5323772,,,,673.1744755,,,,10.7108000,0.006,-0.006,0,5869.0000000,129.1090000,-129.1090000,0,4.0727100,0.0811518,-0.0811518,0,1.5679500,0.0765428,-0.0765428,0
4405.01,177254988,PC,06h46m22.88s,101.5953370,-75d26m38.86s,-75.4441270,5.9213823,0.0000617,-0.0000617,0,2.0412715,0.3606902,-0.3606902,0,2.4079887,1.7765304,-1.7765304,0,48.1563232,,,,671.8666429,,,,12.3813000,0.006,-0.006,0,4361.0000000,128.2580000,-128.2580000,0,4.5966300,0.1033230,-0.1033230,0,0.6870250,0.0593969,-0.0593969,0
4405.02,177254988,PC,06h46m22.88s,101.5953370,-75d26m38.86s,-75.4441270,1.0929380,0.0000191,-0.0000191,0,1.6288624,0.2748195,-0.2748195,0,1.3607289,1.5337285,-1.5337285,0,458.2369338,,,,1180.0278904,,,,12.3813000,0.006,-0.006,0,4361.0000000,128.2580000,-128.2580000,0,4.5966300,0.1033230,-0.1033230,0,0.6870250,0.0593969,-0.0593969,0
4406.01,206541859,CP,01h12m11.64s,18.0485160,-56d55m31.39s,-56.9253870,30.0817797,0.0022750,-0.0022750,0,3.9342560,0.1202367,-0.1202367,0,12.0155026,0.6760566,-0.6760566,0,58.0097915,,,,703.8742470,,,,10.5663000,0.006,-0.006,0,5906.5000000,126.2060000,-126.2060000,0,4.1672100,0.0781693,-0.0781693,0,1.4129300,0.0729724,-0.0729724,0
4407.01,207238953,PC,03h20m52.75s,50.2197800,-56d04m18.19s,-56.0717190,7.1362966,0.0004913,-0.0004913,0,1.9458943,0.6487974,-0.6487974,0,2.9744554,3.3181157,-3.3181157,0,170.5120306,,,,921.6340387,,,,10.9015000,0.006,-0.006,0,5559.0000000,130.7090000,-130.7090000,0,4.4140100,0.0813556,-0.0813556,0,1.0177500,0.0521809,-0.0521809,0
4408.01,260189643,PC,06h12m43.35s,93.1806260,-57d18m51.87s,-57.3144090,2.0542479,0.0000139,-0.0000139,0,1.0893489,0.3006538,-0.3006538,0,2.9394675,2.7402215,-2.7402215,0,182.7652825,,,,937.7631764,,,,13.2896000,0.006,-0.006,0,4389.0000000,122.0000000,-122.0000000,0,4.6436500,,,0,0.6555950,,,0
4409.01,382200986,PC,05h27m16.48s,81.8186580,-54d56m45.95s,-54.9460980,92.4922760,0.0007928,-0.0007928,0,6.8975227,0.1301538,-0.1301538,0,7.7549125,0.5162126,-0.5162126,0,2.0465420,,,,305.0527304,,,,11.8911000,0.006,-0.006,0,4930.5000000,39.1000000,-39.1000000,0,,,,0,0.7320080,0.0451131,-0.0451131,0
441.01,316916655,FP,04h57m53.47s,74.4727820,-13d42m13.35s,-13.7037090,2.8743600,0.0002100,-0.0002100,0,1.9010000,0.4120000,-0.4120000,0,7.9134600,0.6851740,-0.6851740,0,2011.8200000,,,,1865.0000000,,,,9.1990100,0.006,-0.006,0,6805.0000000,242.2000000,-242.2000000,0,4.2600000,0.3400000,-0.3400000,0,1.4400000,0.1000000,-0.1000000,0
4411.01,366484980,KP,08h27m35.24s,126.8968270,+11d40m02.69s,11.6674130,13.7748217,0.0000176,-0.0000176,0,4.4730000,0.6520000,-0.6520000,0,2.7285900,0.1341770,-0.1341770,0,212.8360000,,,,1064.0000000,,,,9.1572200,0.006,-0.006,0,6266.9800000,136.5090000,-136.5090000,0,4.1906900,0.0903409,-0.0903409,0,1.4700000,0.0700000,-0.0700000,0
3978.01,468329664,PC,00h45m28.84s,11.3701720,+78d26m51.8s,78.4477220,3.5472370,0.0000928,-0.0000928,0,4.4800000,0.3410000,-0.3410000,0,16.2823000,,,0,1000.7400000,,,,1566.0000000,,,,13.4497000,0.008,-0.008,0,5548.0000000,122.0000000,-122.0000000,0,3.8200000,,,0,2.0200000,,,0
3979.01,444523623,FP,00h58m14.09s,14.5586930,+61d05m58.27s,61.0995190,2.0416590,0.0001213,-0.0001213,0,3.5210000,0.9500000,-0.9500000,0,8.9097800,0.8181210,-0.8181210,0,5195.1400000,,,,2365.0000000,,,,12.9447000,0.019,-0.019,0,6806.0000000,179.2000000,-179.2000000,0,4.2200000,0.0900000,-0.0900000,0,1.5600000,0.0700000,-0.0700000,0
398.01,1129033,KP,02h28m37.33s,37.1555220,-07d03m38.4s,-7.0606670,1.3600283,0.0000002,-0.0000002,0,2.1652751,0.0051234,-0.0051234,0,13.0911813,0.6022821,-0.6022821,0,1343.1568273,,,,1544.0146992,,,,9.6271300,0.007,-0.007,0,5500.0000000,,,0,4.4829800,,,0,0.9339750,0.0429146,-0.0429146,0
3980.01,312548829,PC,00h51m22.06s,12.8419370,+59d34m33.1s,59.5758610,3.6088991,0.0000389,-0.0000389,0,1.6840000,0.1440000,-0.1440000,0,11.4777000,0.6749500,-0.6749500,0,174.0150000,,,,1011.0000000,,,,11.8630000,0.006,-0.006,0,5854.0000000,169.2000000,-169.2000000,0,4.0400000,0.0800000,-0.0800000,0,1.6300000,0.0800000,-0.0800000,0
3981.01,312548415,PC,00h51m25.28s,12.8553160,+59d24m35.67s,59.4099080,2.2437501,0.0001412,-0.0001412,0,3.8210000,0.6380000,-0.6380000,0,10.0826000,0.7756790,-0.7756790,0,5651.5500000,,,,2415.0000000,,,,12.9165000,0.013,-0.013,0,7209.0000000,146.3000000,-146.3000000,0,4.0600000,0.0900000,-0.0900000,0,1.9600000,0.0900000,-0.0900000,0
3982.01,25773352,PC,23h30m13.55s,352.5564710,+53d09m22.86s,53.1563510,5.3441681,0.0001693,-0.0001693,0,4.1560000,0.3850000,-0.3850000,0,17.2871000,0.9929070,-0.9929070,0,1282.1700000,,,,1667.0000000,,,,12.9324000,0.011,-0.011,0,7469.0000000,143.4000000,-143.4000000,0,3.9500000,0.0800000,-0.0800000,0,2.3000000,0.1000000,-0.1000000,0
3983.01,20303110,FA,15h15m19.91s,228.8329500,+40d16m01.04s,40.2669560,3.8961515,0.0001082,-0.0001082,0,1.7420000,0.2570000,-0.2570000,0,8.4044600,0.5094560,-0.5094560,0,152.5400000,,,,979.0000000,,,,11.2080000,0.018,-0.018,0,5477.2000000,22.6000000,-22.6000000,0,,,,0,0.8700000,0.0500000,-0.0500000,0
3984.01,20182780,PC,15h05m20.92s,226.3371470,+36d47m13.11s,36.7869750,4.3533211,0.0000086,-0.0000086,0,1.8940000,0.1370000,-0.1370000,0,7.1723600,0.2702250,-0.2702250,0,14.9972000,,,,548.0000000,,,,13.4609000,0.007,-0.007,0,3422.0000000,157.0000000,-157.0000000,0,4.7700000,0.0100000,-0.0100000,0,0.4600000,0.0100000,-0.0100000,0
3985.01,604863428,FP,00h35m03.01s,8.7625370,+58d08m11.11s,58.1364200,3.2358535,0.0001731,-0.0001731,0,3.7770000,0.5980000,-0.5980000,0,,,,0,656.9170000,,,,1410.0000000,,,,13.2638000,0.006,-0.006,0,5095.6000000,1222.5000000,-1222.5000000,0,,,,0,,,,0
3986.01,470911286,PC,00h04m31.05s,1.1293670,+66d24m10.96s,66.4030450,1.6212474,0.0000863,-0.0000863,0,3.2620000,0.4770000,-0.4770000,0,10.3122000,,,0,1846.9500000,,,,1826.0000000,,,,12.5225000,0.121,-0.121,0,4949.0000000,122.0000000,-122.0000000,0,,,,0,3.1100000,,,0
3987.01,452972453,FA,00h35m02.97s,8.7623790,+58d08m11.21s,58.1364460,3.2358247,0.0001465,-0.0001465,0,3.6290000,0.6820000,-0.6820000,0,,,,0,,,,,,,,,12.7530000,0.019,-0.019,0,,,,0,,,,0,,,,0
3988.01,452938965,PC,00h34m02.02s,8.5084280,+58d50m39.45s,58.8442930,2.8743661,0.0000502,-0.0000502,0,4.1060000,0.2680000,-0.2680000,0,13.6794000,0.7678490,-0.7678490,0,2251.8900000,,,,1919.0000000,,,,12.2454000,0.063,-0.063,0,6334.0000000,394.2000000,-394.2000000,0,3.8600000,0.1100000,-0.1100000,0,2.1700000,0.1100000,-0.1100000,0
3989.01,444413256,PC,00h25m32.76s,6.3865160,+63d02m26.29s,63.0406370,4.0104204,0.0000643,-0.0000643,0,2.3900000,0.2330000,-0.2330000,0,,,,0,5608.7900000,,,,2410.0000000,,,,11.9551000,0.026,-0.026,0,12373.0000000,141.0000000,-141.0000000,0,,,,0,,,,0
399.01,219388773,FP,05h08m11.42s,77.0475770,-50d51m32.06s,-50.8589060,1.5711510,0.0003550,-0.0003550,0,1.3353810,0.1943660,-0.1943660,0,3.5413840,0.5327520,-0.5327520,0,715.6772333,,,,1319.1647872,,,,10.6793000,0.006,-0.006,0,4752.8000000,64.0000000,-64.0000000,0,4.3700000,0.1200000,-0.1200000,0,0.9820660,0.1032830,-0.1032830,0
3990.01,420446142,FP,00h20m28.16s,5.1173440,+63d01m53.03s,63.0313960,5.8423636,0.0002217,-0.0002217,0,2.4160000,0.4190000,-0.4190000,0,18.7395000,1.4387900,-1.4387900,0,716.7300000,,,,1441.0000000,,,,11.6697000,0.011,-0.011,0,8648.0000000,158.4000000,-158.4000000,0,3.6000000,0.0800000,-0.0800000,0,3.8500000,0.1900000,-0.1900000,0
3991.01,418133917,PC,00h00m48.58s,0.2023980,+62d48m10.97s,62.8030460,2.2774846,0.0001184,-0.0001184,0,3.7560000,0.5920000,-0.5920000,0,17.7506000,,,0,1146.7700000,,,,1621.0000000,,,,12.1197000,0.016,-0.016,0,4827.0000000,122.0000000,-122.0000000,0,,,,0,4.7000000,,,0
3992.01,403347341,PC,00h22m30.1s,5.6254210,+57d52m23.79s,57.8732750,6.3979511,0.0001017,-0.0001017,0,2.4380000,0.2960000,-0.2960000,0,,,,0,233.8330000,,,,1089.0000000,,,,12.4316000,0.006,-0.006,0,5324.0000000,314.0000000,-314.0000000,0,,,,0,,,,0
3993.01,403340402,PC,00h21m45.12s,5.4380190,+59d06m20.72s,59.1057550,2.2231733,0.0000440,-0.0000440,0,1.7340000,0.2710000,-0.2710000,0,9.7815300,,,0,744.6260000,,,,,,,,11.5625000,0.006,-0.006,0,6424.0000000,,,0,,,,0,1.4400000,,,0
3994.01,372505528,FP,00h24m33.65s,6.1402240,+62d14m08.27s,62.2356310,3.8974136,0.0000779,-0.0000779,0,2.0610000,0.3780000,-0.3780000,0,6.8757000,0.4236890,-0.4236890,0,504.6230000,,,,1320.0000000,,,,11.0986000,0.006,-0.006,0,6827.0000000,188.2000000,-188.2000000,0,4.2500000,0.0900000,-0.0900000,0,1.5100000,0.0700000,-0.0700000,0
3995.01,347210614,APC,00h06m22.91s,1.5954720,+56d11m32.8s,56.1924440,6.4219427,0.0000572,-0.0000572,0,4.2380000,0.1870000,-0.1870000,0,,,,0,771.1090000,,,,1468.0000000,,,,12.1602000,0.006,-0.006,0,6197.0000000,487.1000000,-487.1000000,0,,,,0,,,,0
4129.01,123357034,PC,18h46m06.55s,281.5272750,+46d14m54.84s,46.2485660,3.2724973,0.0000065,-0.0000065,0,1.4590000,0.1080000,-0.1080000,0,5.6778000,0.4608870,-0.4608870,0,44.1281000,,,,718.0000000,,,,11.8417000,0.006,-0.006,0,4279.0000000,107.4000000,-107.4000000,0,4.5100000,0.0900000,-0.0900000,0,0.7500000,0.0600000,-0.0600000,0
413.01,170634116,KP,04h25m29.02s,66.3709020,-30d36m01.57s,-30.6004360,3.6623918,0.0000007,-0.0000007,0,3.7669692,0.0089357,-0.0089357,0,17.2805567,0.8474124,-0.8474124,0,1645.9886958,,,,1624.5252338,,,,9.6757000,0.007,-0.007,0,6600.0000000,,,0,4.2089200,,,0,1.4853200,0.0727839,-0.0727839,0
4130.01,71396541,FP,07h44m16.73s,116.0697220,+68d49m34.53s,68.8262580,6.2697160,0.0002671,-0.0002671,0,3.6960000,0.7620000,-0.7620000,0,3.8628800,0.3406060,-0.3406060,0,154.4080000,,,,982.0000000,,,,10.7386000,0.006,-0.006,0,4812.0000000,125.3000000,-125.3000000,0,4.2600000,0.0900000,-0.0900000,0,1.0800000,0.0700000,-0.0700000,0
4131.01,47937361,PC,18h43m50.69s,280.9612000,+48d08m02.66s,48.1340730,2.3382773,0.0000108,-0.0000108,0,2.3350000,0.0980000,-0.0980000,0,11.2432000,0.6827730,-0.6827730,0,460.0550000,,,,1290.0000000,,,,12.8667000,0.007,-0.007,0,5263.0000000,129.6000000,-129.6000000,0,4.4500000,0.0800000,-0.0800000,0,0.9400000,0.0500000,-0.0500000,0
4132.01,335655755,PC,14h27m03.75s,216.7656290,+78d45m45.84s,78.7627320,11.7647614,0.0000280,-0.0000280,0,4.3530000,0.1800000,-0.1800000,0,11.7058000,0.6135140,-0.6135140,0,107.9520000,,,,897.0000000,,,,11.8921000,0.007,-0.007,0,5801.0000000,106.5000000,-106.5000000,0,4.0100000,0.0800000,-0.0800000,0,1.6900000,0.0800000,-0.0800000,0
4133.01,468396217,PC,05h00m25.1s,75.1045950,+69d49m14.66s,69.8207400,4.1571604,0.0000147,-0.0000147,0,4.3480000,0.2850000,-0.2850000,0,,,,0,773.4640000,,,,1469.0000000,,,,12.9532000,0.006,-0.006,0,5766.9000000,283.8000000,-283.8000000,0,,,,0,,,,0
4134.01,420803693,FP,04h42m01.48s,70.5061530,+79d59m15.1s,79.9875290,0.9135968,0.0000236,-0.0000236,0,1.2470000,0.3260000,-0.3260000,0,2.1707700,0.2032500,-0.2032500,0,2079.1400000,,,,1881.0000000,,,,11.2063000,0.006,-0.006,0,5987.0000000,131.7000000,-131.7000000,0,4.5800000,0.0800000,-0.0800000,0,0.8900000,0.0400000,-0.0400000,0
4135.01,288471040,PC,18h05m58.35s,271.4931290,+78d02m57.45s,78.0492920,2.5139764,0.0000070,-0.0000070,0,2.3600000,0.2780000,-0.2780000,0,4.9030300,0.2650600,-0.2650600,0,1043.4200000,,,,1583.0000000,,,,10.5893000,0.009,-0.009,0,6150.0000000,200.2000000,-200.2000000,0,3.9000000,0.0900000,-0.0900000,0,2.0500000,0.0900000,-0.0900000,0
4136.01,420680343,PC,01h21m37.78s,20.4074090,+82d10m07.62s,82.1687830,3.7628839,0.0001114,-0.0001114,0,3.5030000,0.5440000,-0.5440000,0,6.1876000,0.3981490,-0.3981490,0,1120.7700000,,,,1611.0000000,,,,12.1943000,0.011,-0.011,0,6357.0000000,144.5000000,-144.5000000,0,4.1900000,0.0900000,-0.0900000,0,1.5000000,0.0700000,-0.0700000,0
4137.01,417646390,PC,05h10m27.09s,77.6128790,+70d23m27.88s,70.3910790,3.8016435,0.0000151,-0.0000151,0,3.2940000,0.0970000,-0.0970000,0,13.4483000,0.6448340,-0.6448340,0,710.9570000,,,,1438.0000000,,,,10.8557000,0.009,-0.009,0,6244.0000000,129.2000000,-129.2000000,0,4.1900000,0.0900000,-0.0900000,0,1.4700000,0.0700000,-0.0700000,0
4138.01,257060897,CP,15h10m07.72s,227.5321530,+72d42m37.13s,72.7103130,3.6600377,0.0000020,-0.0000020,0,4.4980000,0.0660000,-0.0660000,0,17.5475000,0.8144040,-0.8144040,0,1215.0200000,,,,1644.0000000,,,,11.2633000,0.007,-0.007,0,5988.0000000,140.0000000,-140.0000000,0,3.9300000,0.0800000,-0.0800000,0,1.8900000,0.0900000,-0.0900000,0
4139.01,408729765,FP,01h38m40.94s,24.6706020,+80d26m00.05s,80.4333470,4.6200781,0.0001123,-0.0001123,0,2.1490000,0.3510000,-0.3510000,0,7.0460700,0.5111900,-0.5111900,0,216.0210000,,,,1068.0000000,,,,12.9551000,0.008,-0.008,0,5999.0000000,128.9000000,-128.9000000,0,4.3600000,0.0800000,-0.0800000,0,1.1600000,0.0600000,-0.0600000,0
414.01,325680697,FP,02h27m24.86s,36.8535850,-12d02m20.15s,-12.0389300,1.8248800,,,0,1.7570000,0.0770000,-0.0770000,0,24.8366000,2.8968000,-2.8968000,0,3161.3200000,,,,2088.0000000,,,,9.1577900,0.006,-0.006,0,5773.7400000,76.0000000,-76.0000000,0,3.5100000,0.1200000,-0.1200000,0,1.2300000,0.0600000,-0.0600000,0
4140.01,400103802,PC,06h27m54.69s,96.9778750,+74d00m29.27s,74.0081300,4.2511214,0.0000057,-0.0000057,0,2.8230000,0.1000000,-0.1000000,0,11.2617000,0.6075230,-0.6075230,0,240.5680000,,,,1097.0000000,,,,12.1311000,0.006,-0.006,0,5501.0000000,128.5000000,-128.5000000,0,4.4800000,0.0800000,-0.0800000,0,0.9400000,0.0500000,-0.0500000,0
4141.01,400093775,PC,05h51m48.59s,87.9524720,+71d17m26.19s,71.2906090,3.6023144,0.0000377,-0.0000377,0,2.8120000,0.2150000,-0.2150000,0,14.5476000,0.7597590,-0.7597590,0,631.1400000,,,,1396.0000000,,,,12.5401000,0.008,-0.008,0,6338.0000000,126.7000000,-126.7000000,0,4.2100000,0.0900000,-0.0900000,0,1.4500000,0.0700000,-0.0700000,0
4142.01,39573090,PC,17h35m33.93s,263.8913950,+35d16m35.44s,35.2765120,3.6579226,0.0007661,-0.0007661,0,3.6800000,0.5130000,-0.5130000,0,13.4182000,0.8139720,-0.8139720,0,873.8690000,,,,1514.0000000,,,,12.6521000,0.007,-0.007,0,5875.0000000,120.1000000,-120.1000000,0,3.9200000,0.0800000,-0.0800000,0,1.8600000,0.0900000,-0.0900000,0
4143.01,371711170,FP,04h40m24.13s,70.1005560,+81d04m38.18s,81.0772720,9.8482192,0.0007348,-0.0007348,0,4.2400000,0.8140000,-0.8140000,0,13.8742000,1.2763700,-1.2763700,0,206.6910000,,,,1056.0000000,,,,12.1158000,0.007,-0.007,0,6126.0000000,126.4000000,-126.4000000,0,3.4600000,0.0900000,-0.0900000,0,3.3100000,0.2100000,-0.2100000,0
4144.01,313194972,PC,05h46m28.27s,86.6177980,+75d02m43.94s,75.0455390,16.9020762,0.0000545,-0.0000545,0,5.7430000,0.2330000,-0.2330000,0,11.3856000,0.6486170,-0.6486170,0,61.7478000,,,,780.0000000,,,,11.9039000,0.006,-0.006,0,5442.0000000,129.4000000,-129.4000000,0,4.4900000,0.0800000,-0.0800000,0,0.9100000,0.0500000,-0.0500000,0
4145.01,279947414,PC,02h37m43.14s,39.4297430,+80d16m02.58s,80.2673840,4.0664531,0.0000061,-0.0000061,0,1.9000000,0.0980000,-0.0980000,0,12.7314000,0.7083840,-0.7083840,0,175.4610000,,,,1013.0000000,,,,11.5241000,0.006,-0.006,0,5421.0000000,155.1000000,-155.1000000,0,4.5400000,0.0800000,-0.0800000,0,0.8600000,0.0500000,-0.0500000,0
4282.01,374348168,PC,20h07m59.77s,301.9990380,-70d36m56.13s,-70.6155910,13.5098037,0.0000365,-0.0000365,0,2.6950000,0.1670000,-0.1670000,0,16.3981000,0.9796440,-0.9796440,0,47.2072000,,,,730.0000000,,,,12.0797000,0.006,-0.006,0,5780.0000000,130.5000000,-130.5000000,0,4.5100000,0.0800000,-0.0800000,0,0.9400000,0.0400000,-0.0400000,0
4283.01,343952976,PC,18h27m18.88s,276.8286780,-77d07m53.95s,-77.1316530,3.0130918,0.0000440,-0.0000440,0,2.3430000,0.1720000,-0.1720000,0,17.5256000,0.7823220,-0.7823220,0,1326.0300000,,,,1681.0000000,,,,11.2270000,0.006,-0.006,0,6838.0000000,131.8000000,-131.8000000,0,4.3200000,0.0900000,-0.0900000,0,1.4000000,0.0600000,-0.0600000,0
4284.01,280726137,PC,23h02m52.62s,345.7192450,-80d08m22.09s,-80.1394700,3.5008785,0.0000212,-0.0000212,0,4.7190000,0.2720000,-0.2720000,0,13.2886000,,,0,1615.6900000,,,,1766.0000000,,,,13.0528000,0.006,-0.006,0,5759.0000000,5691.5000000,-5691.5000000,0,4.3000000,,,0,1.8100000,,,0
4285.01,310105752,PC,16h43m33.78s,250.8907470,-75d59m18.29s,-75.9884140,1.1705440,0.0000953,-0.0000953,0,1.3770000,0.2490000,-0.2490000,0,9.3265700,0.6353500,-0.6353500,0,1636.5000000,,,,1771.0000000,,,,12.9526000,0.006,-0.006,0,6328.0000000,128.8000000,-128.8000000,0,4.3600000,0.0800000,-0.0800000,0,1.2300000,0.0500000,-0.0500000,0
4286.01,294097592,PC,07h10m05.61s,107.5233680,-55d51m23.61s,-55.8565580,1.0268508,0.0000561,-0.0000561,0,2.1720000,0.5510000,-0.5510000,0,3.2806000,,,0,2280.3300000,,,,1925.0000000,,,,13.5159000,0.006,-0.006,0,4938.0000000,122.0000000,-122.0000000,0,4.4900000,,,0,0.8500000,,,0
4287.01,290407621,PC,15h39m24.82s,234.8533970,-85d28m25.47s,-85.4737420,4.2340008,0.0003796,-0.0003796,0,2.6580000,0.7480000,-0.7480000,0,14.8194000,1.0682300,-1.0682300,0,723.2020000,,,,1444.0000000,,,,12.5483000,0.006,-0.006,0,6387.0000000,129.7000000,-129.7000000,0,4.0000000,0.0900000,-0.0900000,0,1.8600000,0.0800000,-0.0800000,0
4288.01,278821913,PC,06h40m47.72s,100.1988320,-56d32m46.94s,-56.5463730,6.0597024,0.0000133,-0.0000133,0,1.2070000,0.1010000,-0.1010000,0,7.9546900,,,0,15.9985000,,,,557.0000000,,,,13.1853000,0.006,-0.006,0,5036.0000000,122.0000000,-122.0000000,0,4.5400000,,,0,0.8200000,,,0
4289.01,278540265,PC,08h04m45.21s,121.1883590,-82d03m56.75s,-82.0657630,2.9757432,0.0000096,-0.0000096,0,4.4730000,0.1850000,-0.1850000,0,18.7957000,0.9268800,-0.9268800,0,1946.3800000,,,,1850.0000000,,,,12.0021000,0.006,-0.006,0,6025.0000000,134.3000000,-134.3000000,0,3.8100000,0.0800000,-0.0800000,0,2.1800000,0.1100000,-0.1100000,0
429.01,259592689,PC,04h51m54.55s,72.9773080,-53d49m46.65s,-53.8296260,,,,0,10.2830000,0.2410000,-0.2410000,0,10.2814000,0.5978950,-0.5978950,0,139.8770000,,,,958.0000000,,,,10.1672000,0.006,-0.006,0,5216.0000000,125.5000000,-125.5000000,0,4.4300000,0.0800000,-0.0800000,0,0.9500000,0.0500000,-0.0500000,0
4290.01,278196907,PC,07h19m15.65s,109.8152270,-80d28m25.6s,-80.4737770,1.1771655,0.0000049,-0.0000049,0,1.0370000,0.4050000,-0.4050000,0,3.0963700,0.2993020,-0.2993020,0,954.8610000,,,,1548.0000000,,,,12.1412000,0.006,-0.006,0,5313.0000000,126.0000000,-126.0000000,0,4.5900000,0.0800000,-0.0800000,0,0.8000000,0.0400000,-0.0400000,0
4291.01,257520272,PC,19h22m07.3s,290.5304050,-83d14m00.41s,-83.2334480,12.1525744,0.0003552,-0.0003552,0,5.0330000,0.7860000,-0.7860000,0,9.2235300,,,0,164.3630000,,,,997.0000000,,,,13.3404000,0.006,-0.006,0,6029.0000000,122.0000000,-122.0000000,0,4.2700000,,,0,1.2800000,,,0
4292.01,255918903,PC,17h46m32.11s,266.6338080,-70d24m35.32s,-70.4098110,1.7203479,0.0001824,-0.0001824,0,2.6070000,0.2100000,-0.2100000,0,9.7965100,,,0,1816.7200000,,,,1818.0000000,,,,13.0566000,0.006,-0.006,0,5878.0000000,122.0000000,-122.0000000,0,4.3600000,,,0,1.1300000,,,0
4293.01,101696403,PC,20h11m54.83s,302.9784540,-49d00m05.65s,-49.0015690,1.6242109,0.0000041,-0.0000041,0,2.2730000,0.0590000,-0.0590000,0,14.9916000,0.7727170,-0.7727170,0,1180.4100000,,,,1632.0000000,,,,12.6211000,0.006,-0.006,0,5705.0000000,124.0000000,-124.0000000,0,4.3900000,0.0800000,-0.0800000,0,1.0600000,0.0500000,-0.0500000,0
