tic_id
TIC 77156829
TIC 336128819
TIC 201248411
TIC 29781292
TIC 307809773
TIC 279741379
TIC 259377017
TIC 441420236
TIC 200322593
TIC 306996324
TIC 395171208
TIC 392476080
TIC 362249359
TIC 353475866
TIC 470381900
TIC 66561343
TIC 254113311
TIC 251848941
TIC 329148988
TIC 73228647
TIC 142394656
TIC 142394656
TIC 348835438
TIC 55650590
TIC 408636441
TIC 29781292
TIC 120896927
TIC 307210830
TIC 307210830
TIC 259377017
TIC 199376584
TIC 36724087
TIC 36724087
TIC 150428135
TIC 150428135
TIC 130181866
TIC 178819686
TIC 193641523
TIC 339672028
TIC 305048087
TIC 260647166
TIC 257605131
TIC 320004517
TIC 200723869
TIC 31374837
TIC 144700903
TIC 144700903
TIC 31374837
TIC 298663873
TIC 55650590
TIC 188589164
TIC 101011575
TIC 470381900
TIC 468574941
TIC 394137592
TIC 98796344
TIC 307809773
TIC 260647166
TIC 260647166
TIC 333473672
TIC 266980320
TIC 29857954
TIC 271893367
TIC 52368076
TIC 254113311
TIC 150428135
TIC 94986319
TIC 146520535
TIC 377064495
TIC 261867566
TIC 257605131
TIC 251848941
TIC 467179528
TIC 258514800
TIC 467179528
TIC 233602827
TIC 233602827
TIC 358107516
TIC 467179528
TIC 233602827
